au	be	14891.72
au	my	4745.87
au	dk	14413.85
au	bo	15024.55
au	pl	13859.39
au	at	14211.17
au	pt	16150.1
au	se	13805.31
au	mx	14352.94
au	pa	15913.06
au	uy	13508.58
au	is	15194.25
au	es	15752.86
au	cz	14129.1
au	ie	15582.59
au	nl	14792.34
au	sk	13826.26
au	co	16237.53
au	sg	4376.35
au	id	3457.27
au	do	17445.9
au	lu	14793.09
au	gb	15205.31
au	al	13744.85
au	py	14439.67
au	au	0.0
au	lv	13489.74
au	gr	13577.32
au	hk	5709.08
lv	ec	10951.03
lv	fr	1934.0
lv	ar	13395.19
lv	fi	564.6
lv	no	1011.23
lv	it	1876.18
lv	lt	195.37
lv	ph	9239.46
lv	tw	8191.06
lv	nz	17245.54
lv	ee	192.31
lv	tr	2138.17
lv	us	8165.35
lv	sv	10082.84
lv	cr	10184.03
lv	de	1118.28
lv	cl	13610.59
lv	jp	7946.45
lv	br	10533.66
lv	hn	9803.42
lv	gt	9962.6
lv	ch	1578.7
lv	hu	1134.61
lv	ca	6702.03
lv	pe	11445.54
lv	be	1495.33
lv	my	8850.05
lv	dk	925.65
lv	bo	11409.59
lv	pl	654.51
lv	at	1243.51
lv	pt	3066.18
lv	se	499.95
lv	mx	9794.07
lv	pa	10128.21
lv	uy	12443.6
lv	is	2462.58
lv	es	2733.24
lv	cz	990.13
lv	ie	2101.17
lv	nl	1347.99
lv	sk	970.09
lv	co	10118.72
lv	sg	9228.13
lv	id	10039.14
lv	do	8554.58
lv	lu	1449.12
lv	gb	1733.22
lv	al	1777.32
lv	py	11765.36
lv	au	13489.74
lv	lv	0.0
lv	gr	1990.14
lv	hk	7908.66
gr	ec	10998.42
gr	fr	1783.59
gr	ar	12239.64
gr	fi	2554.69
gr	no	2553.81
gr	it	841.95
gr	lt	1796.18
gr	ph	9945.01
gr	tw	9109.25
gr	nz	17719.33
gr	ee	2182.45
gr	tr	1158.24
gr	us	9408.42
gr	sv	10750.7
gr	cr	10637.1
gr	de	1609.5
gr	cl	12661.0
gr	jp	9410.5
gr	br	9652.81
gr	hn	10434.64
gr	gt	10703.29
gr	ch	1398.81
gr	hu	918.73
gr	ca	8357.93
gr	pe	11237.44
gr	be	1859.77
gr	my	8862.42
gr	dk	2114.95
gr	bo	10755.52
gr	pl	1443.18
gr	at	1106.85
gr	pt	2576.01
gr	se	2351.52
gr	mx	10959.06
gr	pa	10478.78
gr	uy	11278.24
gr	is	3886.26
gr	es	2183.41
gr	cz	1295.41
gr	ie	2775.64
gr	nl	1930.48
gr	sk	1080.24
gr	co	10212.82
gr	sg	9221.81
gr	id	10243.39
gr	do	8873.66
gr	lu	1719.32
gr	gb	2604.16
gr	al	270.67
gr	py	10839.95
gr	au	13577.32
gr	lv	1990.14
gr	gr	0.0
gr	hk	8649.13
hk	ec	17369.8
hk	fr	9773.82
hk	ar	18219.78
hk	fi	7738.47
hk	no	8667.82
hk	it	9262.81
hk	lt	7994.72
hk	ph	1333.12
hk	tw	715.65
hk	nz	9421.95
hk	ee	7845.67
hk	tr	7534.73
hk	us	12698.88
hk	sv	15273.16
hk	cr	15944.12
hk	de	8984.02
hk	cl	18439.57
hk	jp	2786.8
hk	br	18284.8
hk	hn	15282.49
hk	gt	15009.55
hk	ch	9338.91
hk	hu	8535.72
hk	ca	10489.85
hk	pe	18252.32
hk	be	9392.16
hk	my	2407.35
hk	dk	8806.4
hk	bo	19293.55
hk	pl	8393.59
hk	at	8871.64
hk	pt	10903.73
hk	se	8155.73
hk	mx	13541.0
hk	pa	16211.07
hk	uy	18510.68
hk	is	9511.51
hk	es	10526.49
hk	cz	8714.46
hk	ie	9936.81
hk	nl	9255.38
hk	sk	8468.6
hk	co	16879.37
hk	sg	2590.86
hk	id	2578.09
hk	do	15417.15
hk	lu	9324.56
hk	gb	9556.82
hk	al	8705.49
hk	py	19242.78
hk	au	5709.08
hk	lv	7908.66
hk	gr	8649.13
hk	hk	0.0
